News Agency,Tweets Ago,Date,Compound,Positive,Negative,Neutral,Tweet
@FoxNews,72,Sat Mar 31 01:56:40 +0000 2018,0.5106,0.268,0.732,0.0,Tweet 72: Appeals court strips angler of $2.8M fishing contest prize https://t.co/oQqlFvqo6L
@FoxNews,73,Sat Mar 31 01:48:26 +0000 2018,-0.296,0.0,0.896,0.104,"Tweet 73: Tony Tata on @POTUS' actions on Russia: ""This is information warfare. This is two countries posturing for power in… https://t.co/RKtu7zMd37"
@FoxNews,74,Sat Mar 31 01:40:06 +0000 2018,0.128,0.129,0.766,0.105,"Tweet 74: .@LawrenceBJones3 on @HillaryClinton bashing critics: ""For far too long, the Democratic Party has operated off of i… https://t.co/Ammcxe5rdw"
@FoxNews,75,Sat Mar 31 01:37:02 +0000 2018,-0.7096,0.0,0.718,0.282,"Tweet 75: .@CharlesHurt on @HillaryClinton bashing critics: ""To hear her talk about what a traumatic event [losing the electi… https://t.co/FcVYz5liKW"
@FoxNews,76,Sat Mar 31 01:32:17 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 76: .@GOPChairwoman on 2018 midterms: ""America's on the comeback and we cannot go back to the @SenSchumer-@NancyPelosi… https://t.co/ICf5FNoVgp"
@FoxNews,77,Sat Mar 31 01:28:10 +0000 2018,0.1189,0.128,0.767,0.105,"Tweet 77: .@GOPChairwoman on @HillaryClinton bashing critics: ""She's so willing to play the sexist card when in reality, she… https://t.co/tCvMZzqiDx"
@FoxNews,78,Sat Mar 31 01:21:06 +0000 2018,-0.5267,0.0,0.815,0.185,"Tweet 78: .@Dennis_Kucinich on sanctuary cities: ""There's a danger here of the federal government conscripting local and stat… https://t.co/2uxii0n0je"
@FoxNews,79,Sat Mar 31 01:15:51 +0000 2018,0.0772,0.067,0.933,0.0,"Tweet 79: .@edhenry on @POTUS' border wall: ""They're gonna build this brick by brick whether the Democrats want the president… https://t.co/hs4O91jy4p"
@FoxNews,80,Sat Mar 31 01:11:27 +0000 2018,-0.128,0.0,0.927,0.073,"Tweet 80: .@edhenry on 2018 midterms: ""This is gonna be a tough year for Republicans. A new president comes into power, the m… https://t.co/7xJRqNPqVU"
@FoxNews,81,Sat Mar 31 01:11:22 +0000 2018,-0.1174,0.085,0.807,0.107,"Tweet 81: A top @CBP official pushed back Friday on reports that frontline border agents do not support @POTUS’ border wall,… https://t.co/tewChrtQcT"
@FoxNews,82,Sat Mar 31 01:02:12 +0000 2018,0.0516,0.184,0.638,0.177,"Tweet 82: Lenore Hawkins on credit card debt: ""[In] the last three months of 2017, consumers racked up credit card debt at a… https://t.co/mZIbmbxDzZ"
@FoxNews,83,Sat Mar 31 00:49:15 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 83: .@SebGorka on extreme vetting: ""This is just common sense finally returning to government."" #FoxandFriends https://t.co/8Be6B0nUyc"
@FoxNews,84,Sat Mar 31 00:42:05 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 84: Earlier, @FLOTUS visited with children at the Palm Beach Children's Hospital at the St. Mary's Medical Center. https://t.co/MN7GExNgYU"
@FoxNews,85,Sat Mar 31 00:35:55 +0000 2018,-0.7717,0.0,0.621,0.379,"Tweet 85: Police officers involved in Alton Sterling shooting, fired, suspended, police chief says https://t.co/o0LSpkPfhZ"
@FoxNews,86,Sat Mar 31 00:29:30 +0000 2018,-0.1027,0.0,0.887,0.113,"Tweet 86: .@realDonaldTrump freezing Syria funds in signal of US pullback, report says https://t.co/qE1U8G22XM"
@FoxNews,87,Sat Mar 31 00:19:32 +0000 2018,0.0,0.284,0.433,0.284,Tweet 87: 'No Justice Served': Pulse Nightclub Survivor Furious Over Acquittal of Gunman's Wife https://t.co/DqYTglAIdK
@FoxNews,88,Sat Mar 31 00:14:44 +0000 2018,-0.7096,0.0,0.604,0.396,Tweet 88: Democratic lawmaker asked to resign over reports of harassment 'coverup' https://t.co/anZC0rqSuv
@FoxNews,89,Sat Mar 31 00:04:46 +0000 2018,-0.34,0.0,0.854,0.146,Tweet 89: Actor @RealJamesWoods took to Twitter to denounce calls for repealing the Second Amendment. https://t.co/YOlWc67AqR https://t.co/nrZcx3TRqy
@FoxNews,90,Sat Mar 31 00:04:28 +0000 2018,-0.2732,0.0,0.851,0.149,Tweet 90: Larry Nassar victim Rachael Denhollander discusses MSU’s mishandling of the case #TheStory https://t.co/3tTZ5wjtMR
@FoxNews,91,Fri Mar 30 23:55:00 +0000 2018,0.0,0.0,1.0,0.0,Tweet 91: Woman gets 5 years for illegally voting in 2016 presidential election https://t.co/vCnPRImrjA
@FoxNews,92,Fri Mar 30 23:53:26 +0000 2018,0.0772,0.172,0.613,0.215,Tweet 92: 7-year-old boy with Tourette's makes powerful video to stop teasing from classmates https://t.co/Ic0iDhrXoh
@FoxNews,93,Fri Mar 30 23:42:51 +0000 2018,-0.1027,0.0,0.92,0.08,"Tweet 93: Synthetic pot cases spike in Illinois, officials warn users may experience 'bleeding from eyes and ears' https://t.co/BzJBMp1IYE"
@FoxNews,94,Fri Mar 30 23:32:56 +0000 2018,-0.34,0.0,0.833,0.167,Tweet 94: Dem Senator Believes It's 'Likely' #Trump Will Attempt to Fire Robert Mueller https://t.co/qpTayTuApf
@FoxNews,95,Fri Mar 30 23:28:31 +0000 2018,-0.1027,0.0,0.887,0.113,"Tweet 95: #Trump freezing Syria funds in signal of US pullback, report says https://t.co/EWk8DDDIbG"
@FoxNews,96,Fri Mar 30 23:21:06 +0000 2018,0.0,0.0,1.0,0.0,Tweet 96: Orange County Sheriff Jerry Demings on acquittal of Pulse gunman’s wife: “My initial reaction was one of...disappoi… https://t.co/jDlCppKuBg
@FoxNews,97,Fri Mar 30 23:11:34 +0000 2018,0.6124,0.208,0.792,0.0,"Tweet 97: Tiara Parker, Pulse massacre survivor, reacts to acquittal of gunman’s wife: “I do feel like that there should be a… https://t.co/mebTaPLI6r"
@FoxNews,98,Fri Mar 30 23:08:56 +0000 2018,-0.119,0.255,0.517,0.228,"Tweet 98: Cancer experts say coffee is safe, despite California's new warning label requirement https://t.co/BpKFFb7N5T"
@FoxNews,99,Fri Mar 30 22:58:48 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 99: .@agearan on extreme vetting: ""What makes it different is that it goes into the realm of social media. But visa app… https://t.co/rGaDBRoiYH"
@FoxNews,100,Fri Mar 30 22:49:44 +0000 2018,-0.5423,0.0,0.829,0.171,"Tweet 100: In a new op-ed, @HeyTammyBruce talks about various California policies on immigration, crime and drugs that she say… https://t.co/4cJUGN4cQA"
@nytimes,1,Sat Mar 31 13:01:58 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 1: The music that caught our critics’ attention this week, including Cardi B's newest track https://t.co/GblXoLmkKV"
@nytimes,2,Sat Mar 31 12:43:02 +0000 2018,0.6808,0.444,0.556,0.0,Tweet 2: 5 cheap(ish) things to help you become a better baker https://t.co/Vk5ggSbMyE
@nytimes,3,Sat Mar 31 12:22:08 +0000 2018,0.6369,0.412,0.588,0.0,Tweet 3: 11 of Our Best Weekend Reads https://t.co/RHkjZ1rHnD
@nytimes,4,Sat Mar 31 12:05:44 +0000 2018,0.0,0.0,1.0,0.0,Tweet 4: RT @nytimesmusic: Can North Korea handle a K-pop invasion? https://t.co/F2zKcnxqQK https://t.co/6q7DdCC7RZ
@nytimes,5,Sat Mar 31 11:47:59 +0000 2018,-0.5574,0.0,0.816,0.184,"Tweet 5: A martyr for Korean independence, Yu Gwan-sun died at 17 and went on to become a national hero… https://t.co/DgJMIUTDSd"
@nytimes,6,Sat Mar 31 11:30:31 +0000 2018,0.5267,0.145,0.855,0.0,Tweet 6: RT @NYTSports: The Dubai World Cup started racing on a camel track. Now it's the world's richest day of horse racing. https://t.co/bmfvOEla…
@nytimes,7,Sat Mar 31 11:13:05 +0000 2018,0.4215,0.177,0.823,0.0,"Tweet 7: In case your heart is true, here's how to be a pal and a confidant https://t.co/Tz1wHLO2tR"
@nytimes,8,Sat Mar 31 10:55:29 +0000 2018,0.0,0.0,1.0,0.0,Tweet 8: The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/j1OZfxKUut
@nytimes,9,Sat Mar 31 10:38:46 +0000 2018,-0.2263,0.0,0.894,0.106,"Tweet 9: Citing Trump’s ""overtly bigoted statements,"" a federal judge ruled that a lawsuit to preserve the DACA program coul… https://t.co/sqCZD9i8Mw"
@nytimes,10,Sat Mar 31 10:21:34 +0000 2018,0.0,0.0,1.0,0.0,Tweet 10: Carry On: What Tyra Banks Can’t Travel Without https://t.co/MXeShXsksT
@nytimes,11,Sat Mar 31 10:19:02 +0000 2018,-0.872,0.0,0.702,0.298,"Tweet 11: RT @NYTMetro: The nanny who killed two children on the Upper West Side believed she was acting on a command from the Devil, a psychiatrist…"
@nytimes,12,Sat Mar 31 10:02:59 +0000 2018,0.0772,0.098,0.902,0.0,"Tweet 12: Doctors: You’ve Detailed Your Last Wishes, but Doctors May Not See Them https://t.co/tBuzWxgZOJ"
@nytimes,13,Sat Mar 31 09:47:49 +0000 2018,0.0,0.0,1.0,0.0,Tweet 13: His wife's therapist told her to write a letter to his therapist. Did that cross a line? https://t.co/cbhZfmBA0o
@nytimes,14,Sat Mar 31 09:30:49 +0000 2018,0.0,0.0,1.0,0.0,Tweet 14: Why do cracking knuckles make that sound? You might need a calculator to explain it. https://t.co/NduaA792O0
@nytimes,15,Sat Mar 31 09:13:56 +0000 2018,0.4404,0.172,0.828,0.0,Tweet 15: Hope Hicks has left the building. Those left behind are wondering what happens now. https://t.co/hcrVO6Tk6K
@nytimes,16,Sat Mar 31 08:56:53 +0000 2018,0.296,0.145,0.855,0.0,Tweet 16: 5 times David Pecker and The National Enquirer have defended or championed President Trump https://t.co/6Q77qgM8KR
@nytimes,17,Sat Mar 31 08:40:25 +0000 2018,0.5106,0.18,0.82,0.0,Tweet 17: There remains a strong correlation between marriage and economic class in the American higher education system https://t.co/eEOrW8YT06
@nytimes,18,Sat Mar 31 08:21:17 +0000 2018,0.0,0.0,1.0,0.0,Tweet 18: RT @nytfood: How Maida Heatter's famous East 62nd Street lemon cake came to be https://t.co/ZGpbqHQmjJ https://t.co/nU45f9zzhv
@nytimes,19,Sat Mar 31 08:04:36 +0000 2018,0.5267,0.159,0.841,0.0,Tweet 19: Loyola’s Ben Richardson and Clayton Custer have been winning basketball games together since they were in third gra… https://t.co/SSVjJyVfZI
@nytimes,20,Sat Mar 31 07:48:20 +0000 2018,0.0,0.0,1.0,0.0,Tweet 20: 14 Million Visitors to U.S. Face Social Media Screening https://t.co/KNXBKtOasv
@nytimes,21,Sat Mar 31 07:37:38 +0000 2018,-0.296,0.0,0.896,0.104,"Tweet 21: The case of the missing sport coat has it all: video evidence, reparations, multiple apologies and a Final Four coa… https://t.co/3BEeHImbqy"
@nytimes,22,Sat Mar 31 07:21:19 +0000 2018,0.6249,0.204,0.796,0.0,Tweet 22: The history of basketball excellence at Catholic colleges stretches back as long as the tournament itself https://t.co/EtmzTYxAa6
@nytimes,23,Sat Mar 31 07:05:05 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 23: Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/diSmCcvhfu"
@nytimes,24,Sat Mar 31 06:48:34 +0000 2018,0.765,0.268,0.732,0.0,"Tweet 24: Before Loyola won it’s only NCAA championship in 1963, the integrated team met an all-white team from Mississippi S… https://t.co/JtuxIAJEsQ"
@nytimes,25,Sat Mar 31 06:32:18 +0000 2018,-0.5574,0.0,0.714,0.286,Tweet 25: You know Loyola’s Sister Jean. Meet Villanova’s Father Rob. https://t.co/Dmq81J1abn
@nytimes,26,Sat Mar 31 06:16:03 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 26: Four trips to the Final Four with Maguire are considered enough to graduate, with a degree in bracketology and a mi… https://t.co/jFTxeL9QSd"
@nytimes,27,Sat Mar 31 05:59:12 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 27: There’s been talk of bankruptcy swirling around Gibson, the Nashville-based guitar company. What happened? https://t.co/DNgMSBZpwT"
@nytimes,28,Sat Mar 31 05:40:19 +0000 2018,-0.296,0.0,0.879,0.121,Tweet 28: A Russian man accused of hacking 3 American tech companies in 2012 has been extradited to the U.S. https://t.co/6bV8bpGhaw
@nytimes,29,Sat Mar 31 05:24:06 +0000 2018,-0.5994,0.0,0.811,0.189,"Tweet 29: RT @nytimesarts: The pictures in this exhibition are a vivid indication of how Sally Mann turned her fears into art, our critic writes http…"
@nytimes,30,Sat Mar 31 05:07:49 +0000 2018,-0.5106,0.079,0.717,0.204,"Tweet 30: RT @ronlieber: That teacher with the student loan forgiveness problem I wrote about a few months back? The column fixed that problem, and t…"
@nytimes,31,Sat Mar 31 04:51:22 +0000 2018,0.2013,0.234,0.645,0.121,"Tweet 31: President Trump attacked Amazon, saying that it does not pay enough taxes and uses the United States postal system… https://t.co/DhulEmxyAf"
@nytimes,32,Sat Mar 31 04:35:13 +0000 2018,-0.4939,0.0,0.656,0.344,Tweet 32: Judge Temporarily Stops U.S. From Blocking Undocumented Teenagers’ Abortions https://t.co/9spkLwsskX
@nytimes,33,Sat Mar 31 04:23:19 +0000 2018,-0.765,0.0,0.602,0.398,Tweet 33: Tesla Says Crashed Vehicle Had Been on Autopilot Before Fatal Accident https://t.co/ncu76CWMuV
@nytimes,34,Sat Mar 31 04:14:02 +0000 2018,-0.296,0.0,0.82,0.18,Tweet 34: What You Might Have Missed: 10 Weekend Reads From Opinion https://t.co/YUFD15bm6i
@nytimes,35,Sat Mar 31 04:04:37 +0000 2018,-0.3818,0.0,0.833,0.167,Tweet 35: UConn Is Upset by Notre Dame in OT in the Women’s Final Four https://t.co/03MAnmcJ8R
@nytimes,36,Sat Mar 31 04:00:19 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 36: At your fingertips: The many sides of David Bowie. 

He was a musician, actor, painter, fashion pioneer — and never… https://t.co/U1uY2wWw1e"
@nytimes,37,Sat Mar 31 03:52:43 +0000 2018,-0.7906,0.0,0.5,0.5,Tweet 37: Anguished Mourners Beg for Answers After Jail Fire in Venezuela https://t.co/2r7EZrE3md
@nytimes,38,Sat Mar 31 03:28:39 +0000 2018,-0.34,0.0,0.714,0.286,Tweet 38: Vermont Legislature Passes Sweeping Gun Restrictions https://t.co/gb9ESCMdEx
@nytimes,39,Sat Mar 31 03:19:05 +0000 2018,-0.1027,0.0,0.903,0.097,"Tweet 39: U.S. Says It Can Pay for 100 Miles of Wall on 2,000-Mile Border https://t.co/MKwcvEdkUk"
@nytimes,40,Sat Mar 31 03:15:10 +0000 2018,0.3612,0.102,0.898,0.0,"Tweet 40: Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/Oqk8bdC0TO"
@nytimes,41,Sat Mar 31 02:58:09 +0000 2018,-0.4404,0.0,0.879,0.121,Tweet 41: Today’s teens have been raised on cellphones and social media. Should we worry about them or just get out of their… https://t.co/Qam8493mzr
@nytimes,42,Sat Mar 31 02:38:48 +0000 2018,-0.7149,0.0,0.668,0.332,Tweet 42: Does Hell Exist? And Did the Pope Give an Answer? https://t.co/kiElN9S4sq
@nytimes,43,Sat Mar 31 02:37:42 +0000 2018,0.7869,0.29,0.71,0.0,"Tweet 43: Sister Jean’s prayers are anything but bipartisan. “I ask God to be especially good to Loyola,” she said. https://t.co/bwaEasEsPc"
@nytimes,44,Sat Mar 31 02:21:05 +0000 2018,0.34,0.185,0.815,0.0,"Tweet 44: In Opinion

Bret Stephens accepted Michelle Goldberg's open challenge to debate whether Kevin Williamson's views ar… https://t.co/ZofSzvmvzS"
@nytimes,45,Sat Mar 31 02:18:20 +0000 2018,0.2732,0.16,0.84,0.0,"Tweet 45: Scott Pruitt, E.P.A. Chief, Rented Residence From Wife of Energy Lobbyist https://t.co/0CKCCXNnmE"
@nytimes,46,Sat Mar 31 02:16:37 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 46: In Opinion

Michelle Goldberg says that Kevin Williamson's views about African-Americans, women, trans people and t… https://t.co/HiOQXuS0WU"
@nytimes,47,Sat Mar 31 02:05:47 +0000 2018,0.0,0.0,1.0,0.0,Tweet 47: Police Release New Body Camera Footage of Alton Sterling Shooting https://t.co/Lt5SNXzKsn
@nytimes,48,Sat Mar 31 01:52:06 +0000 2018,-0.2247,0.0,0.9,0.1,Tweet 48: A more aggressive Russia policy is being pushed by some Trump advisers after this week's diplomatic expulsions. Pre… https://t.co/eR58DMCzP4
@nytimes,49,Sat Mar 31 01:40:02 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 49: ""We’ll be here as long as it takes to get our demands met."" https://t.co/iSEdrUD7PC"
@nytimes,50,Sat Mar 31 01:38:10 +0000 2018,-0.3612,0.0,0.8,0.2,Tweet 50: Albany Strikes Deal on a Budget That Subverts Trump’s Tax Plan https://t.co/GZXgS4UGF0
@nytimes,51,Sat Mar 31 01:29:06 +0000 2018,-0.8316,0.0,0.658,0.342,"Tweet 51: Andrew Bosworth, a Facebook vice president, wrote, “Maybe someone dies in a terrorist attack coordinated on our too… https://t.co/57UwrRVuh5"
@nytimes,52,Sat Mar 31 01:16:19 +0000 2018,0.5106,0.248,0.752,0.0,"Tweet 52: Bar Americans From Man Booker Prize, Fed-Up British Authors Urge https://t.co/71d5rFUj4L"
@nytimes,53,Sat Mar 31 01:10:06 +0000 2018,0.802,0.255,0.745,0.0,"Tweet 53: RT @nytimesarts: “King of Kings,” “The Greatest Story Ever Told,” “The Passion of the Christ” — and other sort-of Easter movies to stream h…"
@nytimes,54,Sat Mar 31 00:48:04 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 54: RT @NirajC: This week, a cryptocurrency company funded every classroom project on @DonorsChoose. https://t.co/W9hns5LcUf"
@nytimes,55,Sat Mar 31 00:14:35 +0000 2018,0.3182,0.187,0.813,0.0,Tweet 55: Walmart in Talks to Strengthen Ties to Health Insurer Humana https://t.co/bUhlWHpziI
@nytimes,56,Sat Mar 31 00:07:36 +0000 2018,0.5859,0.167,0.833,0.0,"Tweet 56: ""There's a lot about this country we need to learn a lot more about."" How President Trump's win shifted ABC's plans… https://t.co/v4hhGN3ui5"
@nytimes,57,Fri Mar 30 23:50:36 +0000 2018,-0.3182,0.0,0.839,0.161,"Tweet 57: Fiction: Brainy and Benighted, Lost in the Books of Bolaño and Borges https://t.co/TzJz6yZlkY"
@nytimes,58,Fri Mar 30 23:37:45 +0000 2018,0.0,0.0,1.0,0.0,Tweet 58: The tech industry was once one of President Trump's most vocal opponents.  Now it has increasingly found common gro… https://t.co/fETU5Ha4Ba
@nytimes,59,Fri Mar 30 23:19:08 +0000 2018,0.25,0.268,0.567,0.165,Tweet 59: She was fit and healthy. So why did her right lung mysteriously collapse? https://t.co/cDamzO81ZG
@nytimes,60,Fri Mar 30 23:00:04 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 60: If the addition of a citizenship question to the 2020 census reduces participation of noncitizens, here are the sta… https://t.co/VU2mtnAVvF"
@nytimes,61,Fri Mar 30 22:50:04 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 61: RT @abscribe: After #Harvey pounded Texas, a @nytimes team of journalists spent time with families to understand how they made a decision t…"
@nytimes,62,Fri Mar 30 22:38:40 +0000 2018,-0.7096,0.0,0.772,0.228,"Tweet 62: The fatal police shooting of Alton Sterling in 2016 has led to the firing of one Baton Rouge, La., officer. Another… https://t.co/DJpNOco0Sn"
@nytimes,63,Fri Mar 30 22:28:28 +0000 2018,0.2675,0.158,0.723,0.119,Tweet 63: RT @nytclimate: You shouldn't pass over this excellent story about drought and famine in ancient Egypt: a timeless tale of failing to adapt…
@nytimes,64,Fri Mar 30 22:15:05 +0000 2018,-0.6705,0.0,0.836,0.164,Tweet 64: Amia Tyrae is at least the 7th transgender woman killed in the U.S. this year. She “was taken away in the very mann… https://t.co/3uIKUiquso
@nytimes,65,Fri Mar 30 22:00:06 +0000 2018,0.0,0.0,1.0,0.0,Tweet 65: The Metropolitan Opera is presenting a new opera for babies between between 6 months old and 18 months old https://t.co/e2eFUDFUYC
@nytimes,66,Fri Mar 30 21:45:06 +0000 2018,-0.1531,0.196,0.625,0.179,Tweet 66: RT @nytfood: Remember Balducci's? The man credited with creating the gastronomic mecca is dead at 92 https://t.co/QWJz32P7Y8 https://t.co/O…
@nytimes,67,Fri Mar 30 21:35:04 +0000 2018,0.336,0.117,0.883,0.0,"Tweet 67: The Man Booker is Britain’s most prestigious literary award, but for the past 2 years, American writers have domina… https://t.co/FISkVSO6kv"
@nytimes,68,Fri Mar 30 21:25:04 +0000 2018,-0.5994,0.051,0.745,0.204,"Tweet 68: ""I want to die over there, not here."" The New York Times joined an elderly couple on a bittersweet journey home to… https://t.co/DRsP7fwudW"
@nytimes,69,Fri Mar 30 21:10:04 +0000 2018,-0.4404,0.0,0.879,0.121,Tweet 69: Today’s teens have been raised on cellphones and social media. Should we worry about them or just get out of their… https://t.co/uxlQbv3xDN
@nytimes,70,Fri Mar 30 20:55:02 +0000 2018,-0.4939,0.0,0.856,0.144,"Tweet 70: RT @nytfood: We have recipes for Passover, Easter and the weekend. (And a suggestion for April Fools' Day: Make a cherry cola-chocolate-may…"
@nytimes,71,Fri Mar 30 20:40:06 +0000 2018,0.6369,0.198,0.802,0.0,"Tweet 71: The sordid love affair between Elizabeth Taylor and Richard Burton during ""Cleopatra"" is now an onstage drama https://t.co/ioZrmQLekP"
@nytimes,72,Fri Mar 30 20:25:05 +0000 2018,0.5859,0.255,0.745,0.0,"Tweet 72: RT @nytopinion: In Memphis, Martin Luther King's dream of income equality remains far from fulfilled https://t.co/8hy3fxZYyS"
@nytimes,73,Fri Mar 30 20:10:07 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 73: RT @nytimesworld: “At the airport in Bucharest, I was surrounded by customs officials. They said, ‘You’re dead,’ ” he recalled with disbeli…"
@nytimes,74,Fri Mar 30 19:58:07 +0000 2018,0.0,0.0,1.0,0.0,Tweet 74: How Ta-Nehisi Coates’s deeply personal “Between the World and Me” was adapted into a stage performance at the Apollo https://t.co/OtttIFqRmu
@nytimes,75,Fri Mar 30 19:48:01 +0000 2018,0.0,0.0,1.0,0.0,Tweet 75: “Roseanne” is going to be here for a while. The revived sitcom is getting a second season. https://t.co/U99w72y13Z
@nytimes,76,Fri Mar 30 19:38:01 +0000 2018,0.0,0.0,1.0,0.0,Tweet 76: RT @nytimesarts: Netflix enters its teenage phase https://t.co/3Bu8BbznHn
@nytimes,77,Fri Mar 30 19:28:05 +0000 2018,0.0,0.0,1.0,0.0,Tweet 77: A Census Bureau panel of expert advisers on Friday rebuked the Trump administration’s decision to add a question on… https://t.co/21aW2YW6Bm
@nytimes,78,Fri Mar 30 19:18:06 +0000 2018,0.7269,0.253,0.747,0.0,Tweet 78: Maguire University has attended every Final Four weekend since 1963. Which is pretty good when one considers the sc… https://t.co/SvVmqL4sz4
@nytimes,79,Fri Mar 30 19:13:02 +0000 2018,0.0,0.0,1.0,0.0,Tweet 79: Nearly all applicants for a visa to enter the U.S. will be asked to submit their social-media user names for the pa… https://t.co/CUnQHxELzC
@nytimes,80,Fri Mar 30 19:08:05 +0000 2018,-0.4767,0.0,0.876,0.124,Tweet 80: It currently takes 250 days to get an interview with the U.S. visa section in Russia. That will only get worse with… https://t.co/FcyA6lDsN2
@nytimes,81,Fri Mar 30 18:59:03 +0000 2018,0.2682,0.137,0.775,0.088,"Tweet 81: RT @nytimesarts: Many scholars think Bach was a forward-looking, quasi-scientific thinker who had little or no genuine interest in traditio…"
@nytimes,82,Fri Mar 30 18:52:05 +0000 2018,0.0,0.0,1.0,0.0,Tweet 82: The founder of a crowdfunding website for school projects emailed the CEO of a cryptocurrency company with a propos… https://t.co/KvayQou55W
@nytimes,83,Fri Mar 30 18:44:04 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 83: On the morning after the 2016 election, a group of ABC executives gathered to discuss what the Trump victory meant… https://t.co/cO0CDuBrUH"
@nytimes,84,Fri Mar 30 18:35:37 +0000 2018,0.0,0.0,1.0,0.0,Tweet 84: An earlier tweet to an earlier version of this story was deleted. It should have clarified that Mr. Clark was shot… https://t.co/PPWn2biVex
@nytimes,85,Fri Mar 30 18:34:10 +0000 2018,-0.2263,0.0,0.905,0.095,"Tweet 85: Stephon Clark, the unarmed man who was shot by Sacramento police in his grandmother’s backyard, sparking protests t… https://t.co/J5dy6mSFu4"
@nytimes,86,Fri Mar 30 18:29:45 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 86: RT @jdelreal: NEWS: Stephon Clark’s family commissioned an independent autopsy, which found he was shot eight times from the back and side.…"
@nytimes,87,Fri Mar 30 18:28:02 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 87: These frogs ""used to be so abundant that you could barely walk without stepping on them."" Then came the fungus. https://t.co/rm6OwCEMmI"
@nytimes,88,Fri Mar 30 18:18:03 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 88: What NYT readers said about Roseanne Barr and the ""Roseanne"" reboot https://t.co/8mUPBy7N0R"
@nytimes,89,Fri Mar 30 18:14:52 +0000 2018,0.4168,0.134,0.866,0.0,Tweet 89: “This independent autopsy affirms that Stephon was not a threat to police and was slain in another senseless police… https://t.co/dL42DtERsy
@nytimes,90,Fri Mar 30 18:08:01 +0000 2018,0.1779,0.111,0.809,0.081,"Tweet 90: RT @tarangoNYT: Long before police shootings and protests in Ferguson, Mo., or Sacramento focused America’s attention on how the police tre…"
@nytimes,91,Fri Mar 30 17:55:40 +0000 2018,0.0,0.0,1.0,0.0,Tweet 91: @FrancesRobles Here's a link to the story: https://t.co/uLMTY95a3a
@nytimes,92,Fri Mar 30 17:52:03 +0000 2018,0.3034,0.096,0.904,0.0,"Tweet 92: RT @FrancesRobles: EXCLUSIVE: New York Times has learned that Stephon Clark was shot eight times from behind or side, according to a privat…"
@nytimes,93,Fri Mar 30 17:48:03 +0000 2018,0.0,0.0,1.0,0.0,"Tweet 93: RT @NYTStyles: Nicole Parasina Basile wasn’t looking for a husband when she moved to Crown Heights, Brooklyn, in 2010, but that’s exactly w…"
@nytimes,94,Fri Mar 30 17:38:03 +0000 2018,-0.34,0.07,0.772,0.158,"Tweet 94: RT @nytimesworld: No other country was as efficient at killing its Jews as Lithuania, where not only did 96 percent perish, but the victims…"
@nytimes,95,Fri Mar 30 17:28:03 +0000 2018,0.6597,0.221,0.779,0.0,Tweet 95: The real marvel of Mexico’s avocado trade is not so much its size as the speed of its sudden growth https://t.co/mMDHpdM624
@nytimes,96,Fri Mar 30 17:18:02 +0000 2018,0.3182,0.108,0.892,0.0,Tweet 96: The IRS is urging people to do a “paycheck checkup” to make sure they're having their employers withhold the correc… https://t.co/kBwBqM5sgB
@nytimes,97,Fri Mar 30 17:08:04 +0000 2018,0.4767,0.129,0.871,0.0,"Tweet 97: RT @nytimesarts: Kate Mara on her new movie “Chappaquiddick”: “Like a lot of people, I’m fascinated with the Kennedys and their history and…"
@nytimes,98,Fri Mar 30 16:58:02 +0000 2018,0.6124,0.182,0.818,0.0,"Tweet 98: RT @NYTStyles: The Wing is under investigation for discrimination, but honestly ... that's only gotten it more press. https://t.co/uHGB7sVY…"
@nytimes,99,Fri Mar 30 16:48:03 +0000 2018,0.2732,0.11,0.89,0.0,"Tweet 99: In college basketball, Catholic schools have long punched well above their weight. The reasons stretch back a centu… https://t.co/wJkwuvDZRS"
@nytimes,100,Fri Mar 30 16:38:07 +0000 2018,-0.4215,0.0,0.859,0.141,"Tweet 100: RT @dgelles: Cash may be king, but it's no longer essential. 

I've gone cashless. My essay here: 
https://t.co/laHrQD9j1F"
